date,open,high,low,close,volume
2025-04-17,16.56,16.74,16.16,16.21,2878185.0
2025-04-21,15.99,16.2,15.84,16.19,2162277.0
2025-04-22,16.64,17.12,16.55,16.7,2873593.0
2025-04-23,17.2,17.69,17.18,17.24,3077616.0
2025-04-24,17.03,17.78,17.03,17.67,3168479.0
2025-04-25,17.2,17.465,17.1571,17.41,1901583.0
2025-04-28,17.095,17.4,17.02,17.27,1944809.0
2025-04-29,17.31,17.69,17.31,17.55,1459425.0
2025-04-30,17.435,17.5908,17.25,17.5,1867630.0
2025-05-01,17.65,17.75,17.435,17.56,1275428.0
2025-05-02,18.175,18.295,18.0,18.13,2512169.0
2025-05-05,17.87,18.43,17.87,18.28,1717730.0
2025-05-06,18.385,18.705,18.255,18.28,3099519.0
2025-05-07,17.82,17.91,17.51,17.58,2655093.0
2025-05-08,17.87,17.97,17.5222,17.89,2198765.0
2025-05-09,17.82,18.09,17.455,17.53,1513067.0
2025-05-12,18.8,19.04,18.48,18.86,4231784.0
2025-05-13,18.4,18.535,18.11,18.4,2915580.0
2025-05-14,18.6,18.61,18.06,18.22,2437660.0
2025-05-15,17.68,17.975,17.595,17.74,3963958.0
2025-05-16,18.5,19.21,18.49,18.93,5855396.0
2025-05-19,18.19,18.27,17.88,17.99,6143728.0
2025-05-20,18.7,19.24,18.11,18.15,11457303.0
2025-05-21,18.125,18.72,17.91,18.22,9981433.0
2025-05-22,17.809,18.41,17.66,18.35,5367540.0
2025-05-23,18.47,19.03,18.36,18.935,5186876.0
2025-05-27,18.9,19.65,18.83,19.43,5669156.0
2025-05-28,19.22,19.28,19.06,19.12,2700543.0
2025-05-29,19.37,19.51,18.99,19.07,3442863.0
2025-05-30,18.49,18.53,17.94,18.3,5550040.0
